Age,Annual_Income,Monthly_Spending,Credit_Score,Savings,Loan_Amount,Years_Employed,Purchases_Per_Year,Website_Visits_Per_Month,Spending_Score
40,49887.92,2266.97,669.52,38909.75,155829.68,15,23.64,24.2,46.63
18,32038.3,1271.11,561.0,24471.98,159136.38,0,10.3,7.15,29.8
63,91425.68,3877.9,811.0,75343.32,250061.59,35,27.36,25.99,44.31
54,85187.1,2828.68,791.13,67721.14,103141.23,34,20.89,14.77,53.04
38,53125.22,1516.63,638.98,51453.1,89854.31,15,19.48,10.42,92.96
43,69184.1,3148.93,714.4,52530.17,104448.36,14,20.4,27.78,36.21
63,51273.77,1405.18,652.71,45048.2,33854.88,34,18.36,16.61,46.66
53,42082.74,1812.13,620.62,18310.66,46165.49,33,11.02,11.73,49.46
40,92890.71,3520.08,725.21,67490.02,307321.93,21,23.28,26.63,63.25
18,30203.36,1000.0,543.48,22732.59,82161.45,0,5.83,13.28,45.17
68,54860.93,1605.71,647.25,19972.81,50742.78,45,25.96,20.31,43.39
57,61517.83,1557.08,687.65,44558.17,259960.98,31,18.06,19.44,57.64
32,89722.26,1528.94,729.41,15409.52,154453.91,4,24.77,25.29,63.69
38,76138.6,1857.19,729.07,77492.61,91131.34,14,21.02,13.55,63.21
64,29899.5,1259.74,486.68,26239.97,69560.6,35,13.17,10.88,53.83
26,59950.5,2253.41,679.98,29964.71,20208.7,0,13.29,13.09,32.4
26,60379.08,1313.41,684.61,36478.91,105488.82,0,12.39,14.25,59.9
27,55889.91,1384.05,704.51,36894.17,104079.12,0,19.49,25.64,55.56
69,71156.56,2351.57,777.49,28598.25,67233.46,45,20.75,16.58,21.13
43,34636.08,1000.0,634.71,36922.87,5025.48,23,16.26,24.23,57.32
58,52644.55,1540.81,738.82,56179.18,147366.92,35,14.68,18.13,41.95
52,68618.74,2454.65,704.54,62921.19,239009.51,26,18.93,10.7,62.01
69,72232.36,2027.93,718.78,81213.01,208004.94,43,15.11,17.69,42.9
42,62689.55,1182.68,724.37,59055.38,24161.01,21,12.86,21.76,55.77
43,54808.94,1636.18,659.62,36629.63,211934.32,16,14.09,14.39,55.01
28,57841.06,1409.62,658.63,45452.22,205446.37,6,14.62,12.05,38.82
55,73327.33,1627.22,781.82,63413.0,114724.57,27,24.65,19.92,67.59
19,60610.21,1420.52,714.4,72642.18,167403.94,0,9.24,14.43,41.04
24,41246.74,1119.16,653.43,10195.94,101185.93,5,13.96,8.38,40.96
35,37797.04,1589.51,574.5,10156.58,123642.86,16,16.94,26.19,63.58
44,33186.53,1226.86,642.03,30399.5,147442.97,22,23.25,27.35,54.82
51,86200.45,2996.56,762.3,79698.08,362532.0,33,15.58,19.92,74.74
44,74534.31,2102.51,679.07,23399.81,194468.52,19,11.87,8.08,34.67
34,58083.22,1000.0,705.61,67883.09,77751.44,12,19.42,26.51,60.73
60,51831.74,1236.27,601.54,35440.57,97460.19,31,16.01,23.15,52.71
61,49669.26,1967.22,540.66,47689.93,117768.51,34,13.86,22.6,61.61
68,79678.27,2026.94,657.81,81876.86,193215.75,45,20.16,21.39,65.33
41,94279.8,2950.39,771.66,46415.94,381243.9,12,23.74,22.45,62.31
42,49102.93,1000.0,716.66,48928.34,58217.43,16,18.6,20.14,57.45
24,80491.48,3463.43,755.55,76319.33,147420.95,5,19.56,21.88,54.23
69,60504.23,2618.16,676.9,41086.19,128161.11,45,22.63,28.07,48.99
23,56176.28,1000.0,727.89,34385.13,213718.23,0,16.6,10.63,63.97
41,87075.86,3190.34,784.19,21908.02,349479.86,18,18.92,20.22,58.49
50,59817.02,1000.0,725.53,36838.96,234675.99,22,19.55,22.06,57.35
66,65334.56,2120.21,739.76,500.0,93542.3,42,10.23,18.21,43.33
46,64468.93,1189.78,679.29,45471.65,92266.37,18,19.53,18.0,34.43
60,30739.21,1000.0,581.79,21848.71,47153.64,42,11.56,14.36,38.07
39,65191.4,1000.0,658.07,83235.39,198487.57,18,9.87,12.17,41.32
43,49871.54,2187.46,687.0,20560.36,16790.58,19,17.11,19.33,53.26
45,34419.24,1381.65,548.01,500.0,123237.98,27,11.15,10.83,60.95
67,50691.53,1000.0,612.21,50207.2,191766.11,45,7.0,14.01,41.83
38,50543.0,1641.6,648.48,35965.61,1000.0,10,10.7,15.32,38.16
66,78537.89,1591.43,740.56,108499.48,177244.77,43,26.3,17.02,29.09
24,40851.79,1000.0,648.96,45578.9,100978.47,3,11.3,7.92,45.68
34,45782.75,1906.35,635.47,29959.02,73726.43,14,16.19,16.28,39.69
37,64236.99,1047.76,676.34,38828.4,77807.69,8,11.0,28.99,58.79
58,36135.71,1176.21,640.94,5774.74,90233.44,36,24.12,21.33,59.28
66,48137.88,1245.58,685.56,22083.9,187152.69,40,15.16,11.35,36.87
37,30039.42,1000.0,513.63,31954.32,88416.58,10,9.58,9.0,52.4
39,76560.21,2110.3,777.81,63561.95,27342.44,12,22.08,23.82,54.17
45,54575.46,2393.11,649.02,33942.73,188270.06,16,25.71,31.82,41.28
57,59713.48,2302.17,751.05,26868.26,158416.94,28,13.93,12.34,51.6
66,76488.19,1292.93,700.21,77148.48,93381.36,38,14.13,16.67,46.68
24,46999.16,1918.24,596.24,30378.68,120937.66,0,26.18,21.42,66.8
18,54384.23,2379.2,692.31,36533.91,237462.69,0,14.83,19.34,52.07
49,40986.1,1000.0,718.84,44303.75,70018.89,27,12.92,12.14,65.17
30,40946.93,1000.0,549.82,17661.28,118597.67,3,3.37,12.03,39.93
47,43429.51,1000.0,668.02,26941.5,105317.03,25,14.17,2.51,31.91
40,51135.17,1227.14,678.62,37088.28,1165.17,14,8.33,14.74,49.86
68,53073.68,1854.29,657.75,33664.81,226740.86,40,12.51,13.17,59.24
36,65195.38,1406.38,788.89,32481.01,188053.89,7,6.45,12.75,33.9
49,43958.09,1000.0,545.78,20608.22,184699.24,22,20.57,19.48,47.82
47,65753.39,1563.93,747.32,37043.56,60843.08,19,9.24,5.63,53.71
46,68730.02,1897.35,749.97,42721.22,225957.85,25,7.17,11.09,19.44
66,51579.2,1618.48,708.62,38744.93,110121.49,45,10.62,16.52,70.73
62,45514.96,1606.41,684.73,59489.01,43908.06,35,20.79,20.88,52.33
46,61531.42,1000.0,695.19,37336.21,222993.47,24,13.93,7.55,43.69
47,56347.49,1586.65,655.31,31996.48,127625.79,29,14.08,15.97,58.74
33,63966.33,1367.52,664.43,19475.48,66793.17,10,18.79,20.74,53.04
57,88257.6,3892.07,791.22,46463.07,128804.54,28,18.07,15.62,42.5
36,61235.47,1500.06,683.43,64363.36,79812.74,9,22.31,5.63,62.87
35,48493.85,1000.0,636.0,53272.83,212252.61,8,13.65,12.13,54.77
18,43963.99,1000.0,606.98,36912.92,182929.25,0,13.28,7.99,29.51
31,44660.37,1000.0,615.64,9214.17,81922.54,13,25.79,22.56,51.35
68,33670.21,1000.0,635.98,19248.97,53659.98,41,13.64,8.29,38.76
64,76789.38,2623.12,731.21,77954.03,124014.06,43,18.83,11.73,43.76
67,19800.98,1000.0,613.82,24866.17,73800.52,41,10.93,16.52,48.18
19,68785.89,1576.48,645.47,94285.84,75670.44,1,4.74,9.13,22.43
45,44374.85,1409.33,661.05,46093.88,56130.06,19,18.8,20.63,62.38
66,50776.71,1870.79,606.97,65328.92,154213.82,41,23.38,18.51,42.85
67,43836.22,1130.23,685.92,30736.11,167238.41,45,20.66,17.06,57.42
47,86025.56,1265.51,813.69,25588.4,224394.05,24,15.81,12.88,42.55
55,60293.68,1214.28,617.42,61854.91,232339.58,31,15.16,13.08,44.0
68,74226.81,3112.74,688.23,48313.87,255878.61,45,19.17,16.11,70.07
21,83409.48,3334.93,717.7,8059.42,204226.54,0,19.91,13.97,42.37
18,62941.3,1000.0,745.64,70303.14,54683.6,0,19.7,15.23,48.93
25,38478.77,1000.0,588.7,41245.92,117783.52,0,14.86,16.38,44.33
46,56028.43,2136.86,699.14,48756.11,58337.05,23,13.8,9.66,67.93
56,46639.54,1338.4,610.17,25025.92,88210.94,28,15.35,17.38,31.89
20,50936.93,1927.06,701.21,35488.48,181353.78,0,20.09,11.21,65.46
49,58296.77,1138.91,727.75,66558.03,211400.54,26,30.41,27.81,35.37
27,57585.2,2548.53,747.9,37443.92,96696.75,8,13.26,13.91,35.99
27,67417.96,2603.7,694.54,49948.77,167515.23,5,17.87,19.12,43.6
36,70031.48,1336.32,710.22,57080.77,119958.79,16,15.19,17.25,46.62
63,57585.39,1791.77,666.5,58358.79,117328.84,39,17.3,11.99,59.76
51,67262.44,1094.35,702.97,40267.76,180543.22,30,21.6,20.4,48.12
50,50111.52,1230.13,631.18,26159.02,160657.03,32,13.97,9.13,54.26
40,83666.04,2885.42,798.57,37845.65,251177.46,11,8.14,8.64,39.37
45,49820.8,1171.0,615.23,19258.31,174487.04,16,20.12,23.78,52.06
49,81549.36,2804.64,738.14,31342.97,200360.06,26,18.81,13.25,62.6
67,33430.79,1000.0,608.96,3505.2,25355.57,44,11.63,12.86,52.18
24,53152.67,1942.21,681.53,44741.64,125969.46,0,12.49,9.69,58.11
46,54042.39,1323.3,608.54,8070.69,110227.21,18,16.96,18.4,27.64
25,65021.85,2526.06,684.0,37860.51,180136.11,0,13.02,18.73,44.05
18,75512.7,1287.97,727.53,72030.38,11189.83,0,14.66,12.92,54.7
20,37510.89,1000.0,648.63,24932.18,127289.17,0,7.51,11.34,47.44
41,40056.31,1120.15,610.56,21242.23,62416.44,14,10.59,11.3,41.79
40,34765.65,1000.0,599.7,26148.81,37931.81,21,16.63,11.77,40.27
25,83763.32,2256.29,757.47,57382.72,193344.53,0,11.47,14.8,62.67
64,65356.89,1785.99,743.28,41669.75,180758.89,45,22.3,23.04,53.39
54,40481.32,1840.29,529.12,31108.79,125946.09,34,8.15,5.77,55.66
20,52024.29,1000.0,660.85,71520.73,46169.67,0,15.95,20.48,81.83
68,81271.71,3098.25,796.44,70367.47,122972.91,41,20.55,25.74,25.68
50,54993.85,1698.92,627.76,83243.83,127088.74,21,19.62,14.28,53.5
45,53930.61,1417.71,627.91,12793.12,134751.12,16,19.52,25.55,48.22
64,45936.66,1544.28,692.9,60228.97,105208.59,45,14.17,14.94,60.2
25,41550.14,1701.52,608.94,43538.92,48838.85,0,13.3,13.96,63.46
51,81299.83,2280.84,729.52,23926.28,105312.3,33,21.11,28.09,49.04
52,90130.23,3724.79,782.86,41117.12,163728.48,30,20.4,23.47,51.98
49,42266.5,1000.0,492.52,42523.24,209566.42,31,12.5,10.63,59.9
41,85288.96,2922.81,674.04,24244.19,295269.96,19,20.38,16.73,60.66
31,51226.99,1209.26,679.76,54472.56,160058.23,6,14.29,16.63,72.98
49,69605.66,1767.32,697.8,62778.14,164431.52,24,13.96,16.35,51.47
63,85383.85,2692.49,748.94,52064.34,194136.09,35,16.65,16.46,43.22
60,57388.62,1635.42,642.59,16311.41,115049.83,35,18.17,14.2,37.83
33,54097.05,1364.65,649.92,72960.0,60678.42,14,10.77,9.8,51.84
21,74419.46,1695.09,776.9,45996.37,261894.88,0,22.97,20.96,44.83
69,40020.85,1325.11,626.0,17423.78,64756.45,40,11.22,4.92,45.56
54,80647.1,2367.21,789.62,40933.69,311560.97,32,6.77,12.22,65.4
38,62570.57,1456.45,680.76,71521.8,150356.64,20,19.02,19.6,63.6
31,49600.49,1000.0,649.67,28193.27,103998.89,7,1.45,1.34,29.48
48,49124.98,1882.25,662.02,37704.71,64953.1,25,9.85,14.32,24.79
65,35097.67,1374.33,628.99,28230.31,104870.67,43,25.62,14.37,30.03
35,50348.9,1000.0,612.91,19001.66,64059.7,17,20.33,21.08,45.76
24,55247.32,1172.44,664.58,10442.78,45324.79,6,20.41,23.78,50.62
27,40896.72,1000.0,592.3,35789.39,79169.4,4,8.5,12.92,62.78
24,59181.63,2484.78,745.45,22371.84,167782.38,0,14.99,18.5,62.06
50,68512.51,2624.33,627.95,50729.76,77901.92,21,23.06,24.47,58.58
40,56157.5,1000.0,694.85,33888.64,46417.22,16,18.81,20.15,44.26
38,71929.06,2895.54,680.99,30619.47,161110.68,11,22.87,20.74,46.69
36,45471.48,1000.0,585.34,36967.46,27231.0,9,23.45,19.82,45.91
65,78060.89,1634.59,720.58,33136.57,124855.93,45,21.11,25.5,65.53
36,62192.66,2682.56,744.64,3923.75,80364.46,10,10.07,15.08,41.18
53,87814.63,3627.71,734.54,96148.11,141994.88,32,21.77,26.17,33.13
46,103455.91,3988.0,729.18,41055.59,259955.15,24,19.17,23.37,48.71
35,51535.62,1430.19,612.11,10425.65,83631.15,16,8.7,5.23,66.92
19,52276.85,1213.54,662.4,24190.69,96416.93,0,19.7,15.46,54.2
18,55567.64,2327.44,593.95,9006.3,102270.92,0,21.57,10.89,55.21
64,70722.64,2433.03,744.62,92546.1,249698.96,39,16.6,8.84,31.14
22,83867.46,1874.46,680.45,16849.01,231076.51,3,19.99,9.97,61.19
37,48249.45,1348.08,623.05,7572.8,168393.53,17,4.46,1.0,58.17
28,66862.4,2800.42,737.44,62122.22,166249.75,0,22.31,19.42,52.59
59,57553.31,2452.64,650.06,24110.18,31357.59,33,19.72,24.68,57.98
19,71125.96,2452.19,652.93,84757.06,178592.95,0,18.36,19.63,18.5
20,87170.24,3218.2,757.42,42108.4,271731.47,0,12.45,17.2,71.2
40,55674.09,1000.0,644.82,19348.21,192566.32,11,7.35,10.41,48.28
29,29942.38,1000.0,644.36,500.0,62401.5,8,23.13,21.91,46.57
37,73390.23,2602.89,757.16,46759.39,83381.41,13,12.34,17.52,44.55
22,45011.31,1000.0,657.82,29945.89,176202.66,0,15.17,14.8,78.86
54,57423.92,2333.06,673.24,1736.3,105608.52,27,10.9,13.26,48.93
55,74166.56,3222.01,712.65,62340.61,144090.53,29,5.97,7.15,48.66
47,65353.11,1335.24,685.98,36684.86,127610.75,21,18.78,12.05,51.07
26,58169.04,2367.08,597.57,23094.11,44563.5,0,18.84,17.54,47.04
51,49634.13,1721.5,649.03,21686.23,178342.22,30,6.62,3.76,27.51
61,15000.0,1000.0,509.34,5757.93,18157.97,43,17.04,21.33,56.71
52,72569.77,2946.64,713.86,18536.53,231417.71,33,14.62,17.68,43.84
69,55446.87,1220.96,668.69,14348.79,1000.0,44,10.13,19.54,42.54
39,87240.05,3390.31,739.87,84694.99,248912.96,12,12.98,10.17,62.18
61,67164.5,1543.71,743.48,27432.51,50488.81,36,21.07,12.89,58.36
41,50259.74,1947.49,602.41,18889.37,216364.31,22,5.41,1.15,40.75
34,79203.66,2180.88,715.38,37140.24,160736.0,13,11.71,21.07,55.67
27,80720.33,1323.67,727.38,38594.79,230334.17,9,20.23,17.18,62.91
47,56057.43,1413.62,720.17,31939.47,137414.88,23,17.1,9.47,40.88
63,81485.61,1652.78,745.85,17395.67,318810.12,42,13.04,16.48,40.77
40,50004.46,1000.0,649.23,41520.44,214379.65,12,21.43,18.33,56.24
49,62873.66,1017.06,727.79,50317.36,76878.37,24,10.72,7.78,56.08
34,70285.35,2706.15,687.36,92297.22,130308.32,8,15.99,23.62,56.15
67,74126.07,3104.39,761.76,16276.3,158320.35,38,15.71,15.29,51.0
68,71187.39,3089.84,731.46,51156.34,88444.16,42,15.43,18.64,40.92
34,54012.17,2212.6,717.72,20057.47,217823.52,14,14.42,17.26,39.75
31,79686.56,3201.34,722.0,58872.26,111750.94,9,16.84,30.37,58.12
26,57760.31,1000.0,660.03,43916.42,28538.99,3,14.59,14.21,43.72
57,49757.51,1932.45,655.67,24896.49,1000.0,34,14.07,9.85,41.6
19,50021.92,1931.32,647.33,34791.54,63500.29,0,20.43,15.9,33.54
62,94919.79,1601.9,819.3,74894.07,312666.64,37,18.33,22.78,41.0
42,46644.3,1612.35,630.19,16474.68,101149.15,19,18.12,18.94,45.94
56,83249.43,2296.32,702.03,35828.86,92174.26,33,19.07,16.0,37.46
26,39561.6,1681.39,679.64,12541.61,68389.44,5,15.79,17.77,41.65
39,68782.3,2454.17,792.53,13601.78,267214.93,15,20.77,26.18,53.5
60,65347.5,2888.33,625.5,500.0,51702.41,35,10.83,20.88,51.77
63,89182.08,1426.68,789.15,89648.69,377570.2,43,22.06,22.28,56.0
21,48220.77,1000.0,678.28,24663.18,183147.33,0,13.76,20.31,59.93
43,43248.04,1944.11,640.7,4475.85,119333.19,23,9.52,4.55,59.45
46,57902.81,1000.0,744.53,40355.56,231600.27,21,19.67,21.88,65.93
62,89966.43,2282.74,709.51,66379.95,45667.38,44,16.87,15.91,45.44
51,44085.15,1506.2,606.89,55075.99,161046.43,33,16.3,10.66,43.37
40,15000.0,1000.0,549.81,24864.57,34692.09,17,1.0,1.04,53.41
54,61075.82,1281.73,724.62,57073.88,143648.7,27,19.74,14.74,32.55
28,77091.41,1038.31,785.6,31276.35,176120.31,2,30.66,27.93,56.96
23,41751.49,1247.38,570.99,39563.13,90755.28,0,14.14,9.36,42.05
35,75262.78,2122.69,645.85,66228.87,123249.21,14,16.21,19.89,41.74
38,41353.6,1000.0,659.14,36431.28,155869.1,15,11.83,18.1,42.59
59,57361.95,2387.98,677.33,26836.68,125238.68,30,18.51,17.36,57.0
53,73548.28,2756.4,728.04,60643.12,265798.81,31,15.83,15.05,74.11
58,38625.62,1587.66,652.05,31545.17,37254.47,29,17.1,17.75,57.43
55,63267.24,1132.08,653.35,41524.85,53961.08,37,24.94,19.99,29.45
51,81869.52,2912.95,734.82,86893.74,314391.49,28,22.39,27.98,48.7
34,68530.81,3084.12,729.16,9602.75,274633.28,8,15.98,5.73,43.54
54,47028.73,1547.11,598.3,40617.31,117785.17,25,9.13,9.45,33.23
42,87336.93,1590.59,737.6,73912.87,277154.51,22,16.69,8.86,48.22
55,71851.07,3283.07,720.27,25790.52,158582.21,27,16.38,19.35,39.6
29,26511.94,1000.0,603.1,37794.47,119274.4,9,6.06,10.31,38.35
40,75556.39,3060.18,661.59,76318.32,240155.04,21,22.99,24.86,61.44
59,49715.26,1000.0,679.16,27152.96,126367.92,38,17.82,18.27,50.5
39,63538.14,2204.98,710.27,30129.34,100666.39,12,11.11,14.74,68.1
38,78144.07,3353.99,696.53,66771.4,68433.43,18,8.92,6.88,33.17
44,50107.12,1514.93,751.54,32306.87,133886.82,15,18.6,18.76,33.45
48,30379.33,1000.0,548.36,23873.45,106547.29,29,4.82,4.46,40.85
23,87099.81,1458.69,794.35,79732.38,111074.91,5,19.13,21.45,48.25
44,80962.5,1810.71,755.38,87611.55,220446.4,24,16.05,11.5,57.67
57,58429.39,1421.56,656.68,43257.0,160383.27,30,19.84,16.31,54.39
51,75361.59,2725.46,730.15,23034.87,174449.09,28,21.59,19.69,58.04
29,53351.04,1000.0,684.07,43443.04,46481.53,3,11.23,20.52,31.49
62,61745.46,1000.0,813.7,58316.5,267963.62,34,20.61,19.59,45.82
24,57402.82,1457.92,607.02,82074.29,82604.8,2,14.29,25.11,29.39
27,54079.01,1502.77,540.24,33799.75,35747.8,7,15.5,22.76,64.9
62,66467.45,2223.08,653.95,42496.86,68516.6,40,16.84,15.27,37.43
34,38252.78,1380.33,613.4,26607.07,76279.3,12,25.07,24.56,54.56
43,55471.55,2337.71,696.36,50972.52,91548.37,21,14.95,18.24,31.76
38,65660.63,1453.19,701.32,8926.26,123160.21,9,8.21,1.0,37.79
45,93085.81,2803.77,772.41,107062.42,206620.04,16,15.74,7.44,45.81
63,38984.38,1000.0,686.1,20165.77,72791.63,39,17.59,19.56,46.23
19,69369.96,1000.0,672.52,81442.38,44557.47,0,15.52,18.42,54.43
60,71342.68,2269.72,788.84,57873.88,249476.21,36,17.21,17.8,56.32
18,26219.06,1040.72,606.58,21117.17,42898.79,0,10.46,6.75,63.96
68,67389.58,1000.0,769.65,82323.79,247248.37,45,2.66,18.92,48.83
53,75845.13,1000.0,685.1,89638.8,156769.17,34,13.69,17.42,48.93
68,70595.75,2595.14,695.94,71430.96,290800.04,45,16.67,21.77,38.87
43,58489.31,2064.4,609.71,6845.75,115979.67,18,7.0,14.57,43.03
46,65998.32,1717.83,711.5,43390.91,126552.57,17,10.71,13.23,46.88
38,63057.2,2178.85,703.61,17757.35,115022.87,17,14.61,15.65,54.27
28,29589.77,1310.22,679.15,13741.69,44283.85,9,11.3,17.43,40.15
57,63479.77,1317.97,694.08,33099.35,165725.33,30,18.32,15.21,47.13
28,53392.73,1105.1,591.9,48450.1,126146.48,8,13.95,19.63,61.82
53,47313.2,1000.0,684.43,68440.46,199133.39,27,16.52,17.44,60.21
66,104729.46,3836.54,773.09,65424.04,249127.88,40,16.97,19.84,41.9
56,82547.08,2003.66,690.51,78169.46,144022.67,31,19.31,19.41,42.68
57,39296.9,1786.3,649.48,22894.13,152574.19,32,21.29,15.47,51.39
52,66239.45,2405.92,664.16,84476.52,179639.91,27,18.07,16.81,48.58
51,86244.45,2134.2,731.78,24038.47,139502.78,26,17.45,23.32,27.51
64,33068.42,1000.0,662.32,17963.1,112111.2,39,8.59,14.24,64.66
41,61385.7,1978.72,707.27,37655.66,242059.6,23,16.57,22.13,42.45
39,62233.31,1389.68,713.57,80871.72,47049.99,16,15.13,20.29,44.54
22,37059.13,1581.82,549.24,41854.3,41144.46,0,16.52,13.71,38.24
50,66831.91,1818.73,732.25,28718.27,24485.08,24,7.57,2.51,57.69
53,80092.44,1782.46,727.79,18774.14,237950.57,28,17.07,21.18,40.57
64,87144.86,2798.95,741.45,75206.9,290681.03,44,20.81,18.72,53.7
37,55511.45,1000.0,684.92,42450.09,202964.07,9,16.2,19.79,58.49
36,105029.61,3278.85,815.46,99206.68,265996.33,18,18.84,25.19,44.48
52,22956.6,1000.0,503.02,20294.86,25818.17,33,10.56,10.62,37.26
69,66411.9,2173.64,742.08,53953.62,56508.37,41,11.15,8.99,47.15
60,34578.7,1043.31,650.88,13075.14,108007.53,41,15.35,10.64,23.22
34,61623.29,1840.0,658.44,33168.58,244529.68,10,18.29,17.69,60.23
62,50605.68,1786.66,679.22,17240.37,40156.07,33,8.0,3.54,40.83
60,69123.79,1000.0,748.48,89238.13,129219.35,37,20.74,21.28,40.5
51,57716.15,1605.92,589.06,34765.02,110512.52,23,12.5,15.75,40.73
26,45132.28,1232.17,612.21,37280.15,25742.4,7,12.63,15.82,48.38
43,46314.76,1288.76,540.96,20764.88,99761.48,18,23.9,13.28,48.14
19,94784.27,4280.75,812.88,68202.78,140730.41,0,27.49,30.19,74.79
26,67983.43,1165.41,724.04,91996.43,71384.26,2,9.57,12.33,36.12
26,29361.68,1042.76,558.6,3786.47,59102.88,5,6.54,7.33,37.32
57,69914.18,1810.77,702.98,80383.78,255805.27,39,11.74,16.46,46.43
34,56495.82,1669.88,652.92,57816.81,192027.14,13,23.58,24.69,67.78
18,60082.82,2277.93,588.43,64534.29,124573.76,0,12.97,8.35,47.96
42,74757.99,1326.64,782.79,8420.82,191853.63,17,10.1,11.83,36.37
60,81298.09,3085.49,755.38,84108.99,189503.51,39,24.29,19.01,51.65
57,44541.37,1000.0,627.13,43455.84,60977.9,36,17.42,15.1,56.47
59,59464.65,1701.3,672.19,60395.63,127390.78,40,27.2,26.66,59.4
42,50170.0,1868.11,682.36,46436.06,81697.1,13,17.98,13.23,34.83
56,70743.52,1338.35,640.82,42212.98,26467.2,29,16.91,19.62,55.73
52,55818.52,2132.11,628.06,62086.42,123854.19,28,16.85,12.17,43.58
20,60526.53,1093.13,691.16,36755.88,112542.31,0,13.79,20.69,35.15
67,55135.02,2158.06,715.61,31213.63,197317.22,39,22.04,17.17,60.04
54,58089.85,1634.14,565.82,41277.73,223110.21,31,22.6,32.3,31.62
61,90683.72,3203.06,816.87,97156.16,113888.79,41,11.15,16.88,28.89
61,103033.79,4438.72,777.24,96686.78,64177.1,37,25.02,21.55,63.08
68,66787.66,1744.1,687.47,76404.28,33849.8,45,11.32,8.17,26.84
47,58200.54,1179.45,676.12,18362.18,235737.19,27,27.89,27.13,46.36
55,31278.54,1295.1,544.12,11297.68,17804.72,34,20.71,24.57,38.92
51,46312.47,1000.0,583.13,14523.0,82438.57,24,8.94,14.37,43.32
29,57718.75,1936.42,682.5,30437.39,15524.43,7,16.97,13.98,43.71
36,47128.86,2039.51,726.65,25715.4,120475.0,10,19.68,25.91,40.26
54,49021.79,1714.78,604.49,64782.57,173157.56,31,11.78,14.7,51.89
61,88357.01,1680.79,722.14,56659.44,175760.8,40,12.0,10.15,53.33
66,60518.23,1063.68,626.49,27350.31,233480.36,38,16.56,27.67,36.26
34,62127.82,1299.1,676.23,29867.08,150234.53,6,15.42,19.05,55.41
27,47864.57,1222.79,599.37,31770.74,108513.05,3,10.22,14.19,80.36
66,81195.81,1445.72,700.34,27429.01,213104.41,45,24.3,19.59,49.57
64,56173.58,2196.04,677.98,28237.25,165739.71,43,9.17,11.24,44.03
29,50624.45,1235.3,586.87,35285.85,193987.84,7,14.52,11.1,50.43
33,31546.49,1378.67,667.64,8860.11,134394.01,12,14.06,15.77,51.15
41,58900.17,2390.35,623.79,60046.04,163724.32,20,17.43,19.95,50.15
36,50062.96,2142.39,701.1,39431.73,43049.72,8,20.66,9.8,31.25
25,90322.44,2015.67,850.0,23062.89,334663.71,0,17.83,11.04,56.92
48,93190.18,2947.08,833.48,105089.7,155860.34,20,6.3,4.86,37.41
38,37764.95,1000.0,661.62,8595.25,50398.65,19,11.84,5.77,35.94
34,39801.24,1000.0,655.23,17923.47,133710.62,11,17.61,13.19,35.03
40,55026.25,1801.35,674.7,37322.1,52982.02,15,14.78,22.72,36.18
54,45311.32,1801.87,688.98,40484.99,104664.81,29,13.85,20.4,67.45
33,63913.5,1000.0,680.01,17839.53,79525.91,5,19.02,15.21,45.28
23,54120.78,1174.0,701.3,53052.73,249221.26,0,18.7,20.86,47.74
25,65049.58,1257.92,745.0,25275.98,238942.51,0,7.57,4.55,60.55
42,78289.68,3062.04,757.75,89041.72,183442.87,14,17.74,27.2,60.87
35,40844.01,1781.31,610.41,22588.27,98016.99,14,13.11,13.19,42.79
42,77913.8,1181.54,755.71,34180.49,61146.43,18,18.17,7.6,38.85
29,46884.26,1178.69,624.03,15598.91,130357.11,2,4.84,19.55,65.43
32,98672.69,4241.31,771.55,87992.38,178516.58,9,26.48,22.04,61.72
43,89177.57,2139.19,802.98,76331.68,143226.58,15,18.95,28.44,43.81
58,57964.55,2101.53,680.47,71924.98,241892.25,35,17.92,22.13,65.87
62,42655.5,1000.0,662.88,41807.29,88909.49,43,23.1,22.65,44.95
43,39212.41,1071.01,624.5,35380.95,49684.14,18,16.09,7.09,41.31
64,75725.31,2216.99,750.1,80631.28,262986.59,39,9.87,12.46,31.27
49,59452.75,2244.67,741.28,48313.47,188993.35,21,15.51,8.06,32.87
27,76683.6,1696.82,722.76,34254.67,173098.3,3,21.04,18.07,56.21
33,99676.12,2123.73,780.87,100709.56,115916.27,5,20.25,19.99,13.92
24,46133.11,1042.56,657.74,12149.71,125454.29,0,23.15,27.85,40.63
34,37857.51,1174.46,497.53,22569.37,76288.07,9,9.51,8.64,47.97
40,63466.08,2646.55,722.3,61246.88,64654.24,14,22.57,31.57,66.99
43,80605.67,3240.19,703.02,68275.66,79090.92,17,22.26,12.9,59.61
38,43071.71,1000.0,704.63,49993.16,123245.22,15,14.75,11.25,64.98
39,60623.25,2533.96,717.41,18973.29,125639.81,20,17.72,18.3,49.57
24,84660.79,1326.66,795.21,62402.05,333480.27,0,13.58,2.87,76.33
31,30608.2,1000.0,634.11,500.0,129295.3,7,11.52,7.17,29.97
32,64235.72,2441.82,672.04,35902.79,236253.84,12,19.31,20.85,43.77
24,50278.14,1000.0,639.13,58109.77,64743.98,0,14.28,19.66,61.86
